x,Corediam_7.9445_Length_1000.0000_Core_index_2.0000
243.4,0.9978809
243.60000000000002,0.9978795
243.8,0.9978776
244.0,0.9978752
244.20000000000002,0.9978723
244.4,0.9978691
244.60000000000002,0.9978658
244.8,0.9978625
245.0,0.9978595
245.20000000000002,0.9978568
245.4,0.9978544
245.60000000000002,0.9978523
245.8,0.9978503
246.0,0.9978485
246.20000000000002,0.9978467
246.4,0.9978449
246.60000000000002,0.9978434
246.8,0.997842
247.0,0.997841
247.20000000000002,0.9978405
247.4,0.9978404
247.60000000000002,0.9978408
247.8,0.9978416
248.0,0.9978426
248.20000000000002,0.9978436
248.4,0.9978444
248.60000000000002,0.9978447
248.8,0.9978444
249.0,0.9978433
249.20000000000002,0.9978416
249.4,0.9978393
249.60000000000002,0.9978365
249.8,0.9978338
250.0,0.9978312
250.20000000000002,0.9978292
250.4,0.9978278
250.60000000000002,0.9978272
250.8,0.9978273
251.0,0.9978278
251.20000000000002,0.9978285
251.4,0.9978291
251.60000000000002,0.9978294
251.8,0.9978292
252.0,0.9978286
252.20000000000002,0.9978278
252.4,0.997827
252.60000000000002,0.9978266
252.8,0.9978269
253.0,0.997828
253.20000000000002,0.99783
253.4,0.9978327
253.60000000000002,0.9978359
253.8,0.9978391
254.0,0.9978421
254.20000000000002,0.9978445
254.4,0.9978462
254.60000000000002,0.9978473
254.8,0.9978479
255.0,0.9978481
255.20000000000002,0.9978482
255.4,0.9978483
255.60000000000002,0.9978486
255.8,0.9978491
256.0,0.9978496
256.2,0.9978502
256.40000000000003,0.9978507
256.6,0.9978513
256.8,0.9978519
257.0,0.9978527
257.2,0.9978539
257.40000000000003,0.9978556
257.6,0.9978577
257.8,0.9978601
258.0,0.9978626
258.2,0.9978649
258.40000000000003,0.9978667
258.6,0.9978677
258.8,0.9978678
259.0,0.9978671
259.2,0.9978656
259.40000000000003,0.9978637
259.6,0.9978616
259.8,0.9978597
260.0,0.9978579
260.2,0.9978566
260.40000000000003,0.9978554
260.6,0.9978544
260.8,0.9978533
261.0,0.9978521
261.2,0.9978508
261.40000000000003,0.9978492
261.6,0.9978476
261.8,0.997846
262.0,0.9978447
262.2,0.9978437
262.40000000000003,0.9978431
262.6,0.9978428
262.8,0.9978427
263.0,0.9978427
263.2,0.9978426
263.40000000000003,0.9978422
263.6,0.9978416
263.8,0.9978408
264.0,0.9978399
264.2,0.997839
264.40000000000003,0.9978383
264.6,0.9978381
264.8,0.9978384
265.0,0.9978395
265.2,0.9978411
265.40000000000003,0.9978434
265.6,0.9978462
265.8,0.9978492
266.0,0.997852
266.2,0.9978546
266.40000000000003,0.9978564
266.6,0.9978575
266.8,0.9978577
267.0,0.997857
267.2,0.9978558
267.40000000000003,0.9978542
267.6,0.9978527
267.8,0.9978513
268.0,0.9978504
268.2,0.9978498
268.40000000000003,0.9978497
268.6,0.9978498
268.8,0.9978498
269.0,0.9978496
269.2,0.9978489
269.40000000000003,0.9978479
269.6,0.9978464
269.8,0.9978448
270.0,0.9978433
270.2,0.9978421
270.40000000000003,0.9978415
270.6,0.9978416
270.8,0.9978422
271.0,0.9978432
271.2,0.9978446
271.40000000000003,0.9978459
271.6,0.9978474
271.8,0.9978486
272.0,0.9978498
272.2,0.997851
272.40000000000003,0.997852
272.6,0.9978531
272.8,0.9978541
273.0,0.9978548
273.2,0.9978552
273.40000000000003,0.9978549
273.6,0.9978541
273.8,0.9978527
274.0,0.9978508
274.2,0.9978488
274.40000000000003,0.9978468
274.6,0.9978453
274.8,0.9978444
275.0,0.9978442
275.2,0.9978448
275.40000000000003,0.9978458
275.6,0.9978471
275.8,0.9978485
276.0,0.9978496
276.2,0.9978505
276.40000000000003,0.9978511
276.6,0.9978514
276.8,0.9978517
277.0,0.9978521
277.2,0.9978525
277.40000000000003,0.997853
277.6,0.9978536
277.8,0.9978539
278.0,0.9978541
278.2,0.9978537
278.40000000000003,0.997853
278.6,0.9978519
278.8,0.9978506
279.0,0.9978493
279.2,0.9978483
279.40000000000003,0.9978478
279.6,0.9978479
279.8,0.9978485
280.0,0.9978496
280.2,0.9978512
280.40000000000003,0.9978529
280.6,0.9978545
280.8,0.9978558
281.0,0.9978566
281.2,0.997857
281.40000000000003,0.9978567
281.6,0.9978559
281.8,0.9978548
282.0,0.9978533
282.2,0.9978519
282.40000000000003,0.9978507
282.6,0.9978498
282.8,0.9978494
283.0,0.9978495
283.2,0.99785
283.40000000000003,0.9978508
283.6,0.9978516
283.8,0.9978523
284.0,0.9978526
284.2,0.9978524
284.40000000000003,0.9978517
284.6,0.9978504
284.8,0.9978486
285.0,0.9978467
285.2,0.9978446
285.40000000000003,0.9978426
285.6,0.9978409
285.8,0.9978394
286.0,0.9978381
286.2,0.9978371
286.40000000000003,0.9978361
286.6,0.9978352
286.8,0.9978343
287.0,0.9978335
287.2,0.9978329
287.40000000000003,0.9978324
287.6,0.9978322
287.8,0.9978324
288.0,0.9978328
288.2,0.9978335
288.40000000000003,0.9978346
288.6,0.9978358
288.8,0.9978374
289.0,0.9978393
289.2,0.9978417
289.40000000000003,0.9978446
289.6,0.9978482
289.8,0.9978522
290.0,0.9978567
290.2,0.9978613
290.40000000000003,0.9978659
290.6,0.9978701
290.8,0.9978737
291.0,0.9978766
291.2,0.9978787
291.40000000000003,0.9978802
291.6,0.9978812
291.8,0.9978821
292.0,0.9978829
292.2,0.9978839
292.40000000000003,0.997885
292.6,0.9978863
292.8,0.9978876
293.0,0.9978886
293.2,0.9978895
293.40000000000003,0.9978902
293.6,0.9978909
293.8,0.9978917
294.0,0.9978929
294.2,0.9978945
294.40000000000003,0.9978969
294.6,0.9978998
294.8,0.9979032
295.0,0.9979068
295.2,0.9979104
295.40000000000003,0.9979135
295.6,0.997916
295.8,0.9979178
296.0,0.9979187
296.2,0.9979189
296.40000000000003,0.9979186
296.6,0.9979182
296.8,0.9979178
297.0,0.9979178
297.2,0.9979182
297.40000000000003,0.9979191
297.6,0.9979205
297.8,0.9979223
298.0,0.9979244
298.2,0.9979267
298.40000000000003,0.9979289
298.6,0.9979311
298.8,0.9979329
299.0,0.9979344
299.2,0.9979355
299.40000000000003,0.9979363
299.6,0.9979368
299.8,0.997937
300.0,0.997937
300.2,0.997937
300.40000000000003,0.9979371
300.6,0.9979373
300.8,0.9979379
301.0,0.9979387
301.2,0.9979398
301.40000000000003,0.9979411
301.6,0.9979426
301.8,0.9979441
302.0,0.9979454
302.2,0.9979466
302.40000000000003,0.9979475
302.6,0.9979481
302.8,0.9979483
303.0,0.9979484
303.2,0.9979483
303.40000000000003,0.9979482
303.6,0.997948
303.8,0.9979481
304.0,0.9979482
304.2,0.9979488
304.40000000000003,0.9979495
304.6,0.9979505
304.8,0.9979516
305.0,0.9979526
305.2,0.9979536
305.40000000000003,0.9979542
305.6,0.9979544
305.8,0.9979543
306.0,0.997954
306.2,0.9979535
306.40000000000003,0.9979531
306.6,0.9979529
306.8,0.9979533
307.0,0.9979541
307.20000000000005,0.9979555
307.40000000000003,0.9979572
307.6,0.9979591
307.8,0.997961
308.0,0.9979624
308.20000000000005,0.9979634
308.40000000000003,0.9979638
308.6,0.9979637
308.8,0.9979632
309.0,0.9979627
309.20000000000005,0.9979621
309.40000000000003,0.9979616
309.6,0.9979612
309.8,0.9979609
310.0,0.9979603
310.20000000000005,0.9979594
310.40000000000003,0.997958
310.6,0.9979559
310.8,0.9979531
311.0,0.9979498
311.20000000000005,0.9979466
311.40000000000003,0.9979435
311.6,0.9979412
311.8,0.9979398
312.0,0.9979396
312.20000000000005,0.9979406
312.40000000000003,0.9979426
312.6,0.9979452
312.8,0.9979482
313.0,0.9979513
313.20000000000005,0.9979542
313.40000000000003,0.9979566
313.6,0.9979587
313.8,0.9979604
314.0,0.9979617
314.20000000000005,0.9979627
314.40000000000003,0.9979635
314.6,0.9979641
314.8,0.9979646
315.0,0.997965
315.20000000000005,0.9979652
315.40000000000003,0.9979654
315.6,0.9979656
315.8,0.9979661
316.0,0.9979666
316.20000000000005,0.9979675
316.40000000000003,0.9979687
316.6,0.9979699
316.8,0.9979711
317.0,0.997972
317.20000000000005,0.9979725
317.40000000000003,0.9979724
317.6,0.9979716
317.8,0.9979702
318.0,0.9979684
318.20000000000005,0.9979665
318.40000000000003,0.9979645
318.6,0.9979628
318.8,0.9979614
319.0,0.9979605
319.20000000000005,0.99796
319.40000000000003,0.9979597
319.6,0.9979595
319.8,0.9979591
320.0,0.9979584
320.20000000000005,0.9979572
320.40000000000003,0.9979556
320.6,0.9979535
320.8,0.9979511
321.0,0.9979486
321.20000000000005,0.9979462
321.40000000000003,0.9979441
321.6,0.9979424
321.8,0.9979413
322.0,0.9979405
322.20000000000005,0.9979402
322.40000000000003,0.9979399
322.6,0.9979396
322.8,0.997939
323.0,0.997938
323.20000000000005,0.9979365
323.40000000000003,0.9979348
323.6,0.9979327
323.8,0.9979306
324.0,0.9979289
324.20000000000005,0.9979275
324.40000000000003,0.9979267
324.6,0.9979265
324.8,0.9979267
325.0,0.997927
325.20000000000005,0.9979274
325.40000000000003,0.9979275
325.6,0.9979272
325.8,0.9979267
326.0,0.9979258
326.20000000000005,0.9979249
326.40000000000003,0.9979243
326.6,0.9979241
326.8,0.9979245
327.0,0.9979256
327.20000000000005,0.9979271
327.40000000000003,0.9979289
327.6,0.9979305
327.8,0.9979317
328.0,0.9979321
328.20000000000005,0.9979318
328.40000000000003,0.9979306
328.6,0.9979288
328.8,0.9979268
329.0,0.9979247
329.20000000000005,0.997923
329.40000000000003,0.9979219
329.6,0.9979213
329.8,0.9979215
330.0,0.9979222
330.20000000000005,0.9979234
330.40000000000003,0.997925
330.6,0.997927
330.8,0.9979293
331.0,0.997932
331.20000000000005,0.9979349
331.40000000000003,0.9979382
331.6,0.9979414
331.8,0.9979446
332.0,0.9979473
332.20000000000005,0.9979493
332.40000000000003,0.9979504
332.6,0.9979506
332.8,0.99795
333.0,0.9979486
333.20000000000005,0.997947
333.40000000000003,0.9979455
333.6,0.9979443
333.8,0.9979436
334.0,0.9979435
334.20000000000005,0.9979439
334.40000000000003,0.9979444
334.6,0.9979449
334.8,0.997945
335.0,0.9979446
335.20000000000005,0.9979436
335.40000000000003,0.9979421
335.6,0.9979404
335.8,0.9979386
336.0,0.997937
336.20000000000005,0.997936
336.40000000000003,0.9979355
336.6,0.9979358
336.8,0.9979366
337.0,0.9979379
337.20000000000005,0.9979393
337.40000000000003,0.9979407
337.6,0.997942
337.8,0.9979428
338.0,0.9979433
338.20000000000005,0.9979435
338.40000000000003,0.9979434
338.6,0.9979433
338.8,0.9979433
339.0,0.9979436
339.20000000000005,0.9979443
339.40000000000003,0.9979452
339.6,0.9979465
339.8,0.9979479
340.0,0.9979492
340.20000000000005,0.9979503
340.40000000000003,0.9979509
340.6,0.9979509
340.8,0.9979504
341.0,0.9979494
341.20000000000005,0.9979482
341.40000000000003,0.997947
341.6,0.997946
341.8,0.9979452
342.0,0.9979447
342.20000000000005,0.9979444
342.40000000000003,0.9979441
342.6,0.9979436
342.8,0.9979426
343.0,0.9979409
343.20000000000005,0.9979386
343.40000000000003,0.9979357
343.6,0.9979324
343.8,0.9979292
344.0,0.9979262
344.20000000000005,0.9979237
344.40000000000003,0.9979218
344.6,0.9979206
344.8,0.9979198
345.0,0.9979193
345.20000000000005,0.9979187
345.40000000000003,0.9979179
345.6,0.9979168
345.8,0.9979153
346.0,0.9979135
346.20000000000005,0.9979115
346.40000000000003,0.9979094
346.6,0.9979071
346.8,0.9979047
347.0,0.9979021
347.20000000000005,0.9978992
347.40000000000003,0.9978961
347.6,0.9978929
347.8,0.9978895
348.0,0.9978865
348.20000000000005,0.997884
348.40000000000003,0.9978824
348.6,0.9978819
348.8,0.9978825
349.0,0.9978841
349.20000000000005,0.9978864
349.40000000000003,0.9978888
349.6,0.9978911
349.8,0.9978927
350.0,0.9978935
350.20000000000005,0.9978933
350.40000000000003,0.9978923
350.6,0.9978908
350.8,0.9978891
351.0,0.9978874
351.20000000000005,0.9978861
351.40000000000003,0.997885
351.6,0.9978844
351.8,0.997884
352.0,0.9978835
352.20000000000005,0.9978829
352.40000000000003,0.9978819
352.6,0.9978805
352.8,0.9978788
353.0,0.9978769
353.20000000000005,0.9978749
353.40000000000003,0.9978731
353.6,0.9978717
353.8,0.9978707
354.0,0.9978701
354.20000000000005,0.99787
354.40000000000003,0.9978703
354.6,0.9978709
354.8,0.9978715
355.0,0.9978721
355.20000000000005,0.9978726
355.40000000000003,0.9978728
355.6,0.9978729
355.8,0.9978726
356.0,0.9978722
356.20000000000005,0.9978716
356.40000000000003,0.9978709
356.6,0.9978703
356.8,0.9978698
357.0,0.9978694
357.20000000000005,0.9978689
357.40000000000003,0.9978682
357.6,0.9978673
357.8,0.997866
358.0,0.9978641
358.20000000000005,0.9978618
358.40000000000003,0.997859
358.6,0.997856
358.8,0.9978529
359.0,0.99785
359.20000000000005,0.9978474
359.40000000000003,0.9978452
359.6,0.9978434
359.8,0.9978418
360.0,0.9978403
360.20000000000005,0.9978389
360.40000000000003,0.9978371
360.6,0.9978351
360.8,0.9978328
361.0,0.9978303
361.20000000000005,0.9978278
361.40000000000003,0.9978254
361.6,0.9978232
361.8,0.9978213
362.0,0.9978195
362.20000000000005,0.9978181
362.40000000000003,0.9978169
362.6,0.997816
362.8,0.9978154
363.0,0.9978153
363.20000000000005,0.9978157
363.40000000000003,0.9978166
363.6,0.9978182
363.8,0.9978201
364.0,0.9978223
364.20000000000005,0.9978243
364.40000000000003,0.9978259
364.6,0.9978267
364.8,0.9978266
365.0,0.9978255
365.20000000000005,0.9978236
365.40000000000003,0.9978213
365.6,0.9978188
365.8,0.9978167
366.0,0.9978153
366.20000000000005,0.9978147
366.40000000000003,0.997815
366.6,0.9978159
366.8,0.9978173
367.0,0.9978189
367.20000000000005,0.9978204
367.40000000000003,0.9978216
367.6,0.9978223
367.8,0.9978228
368.0,0.997823
368.20000000000005,0.9978231
368.40000000000003,0.9978233
368.6,0.9978236
368.8,0.997824
369.0,0.9978243
369.20000000000005,0.9978245
369.40000000000003,0.9978245
369.6,0.9978241
369.8,0.9978234
370.0,0.9978223
370.20000000000005,0.9978211
370.40000000000003,0.9978197
370.6,0.9978185
370.8,0.9978175
371.0,0.9978167
371.20000000000005,0.9978164
371.40000000000003,0.9978164
371.6,0.9978169
371.8,0.9978176
372.0,0.9978186
372.20000000000005,0.99782
372.40000000000003,0.9978216
372.6,0.9978234
372.8,0.9978253
373.0,0.9978274
373.20000000000005,0.9978297
373.40000000000003,0.9978319
373.6,0.9978343
373.8,0.9978368
374.0,0.9978392
374.20000000000005,0.9978418
374.40000000000003,0.9978443
374.6,0.9978469
374.8,0.9978494
375.0,0.9978517
375.20000000000005,0.9978538
375.40000000000003,0.9978555
375.6,0.9978569
375.8,0.9978577
376.0,0.9978582
376.20000000000005,0.9978583
376.40000000000003,0.9978583
376.6,0.9978581
376.8,0.9978579
377.0,0.9978578
377.20000000000005,0.9978579
377.40000000000003,0.9978581
377.6,0.9978586
377.8,0.9978594
378.0,0.9978604
378.20000000000005,0.9978617
378.40000000000003,0.9978632
378.6,0.9978648
378.8,0.9978663
379.0,0.9978676
379.20000000000005,0.9978686
379.40000000000003,0.997869
379.6,0.9978687
379.8,0.9978679
380.0,0.9978667
380.20000000000005,0.9978654
380.40000000000003,0.9978643
380.6,0.9978637
380.8,0.9978638
381.0,0.9978647
381.20000000000005,0.9978663
381.40000000000003,0.9978685
381.6,0.9978708
381.8,0.9978729
382.0,0.9978744
382.20000000000005,0.9978752
382.40000000000003,0.997875
382.6,0.997874
382.8,0.9978722
383.0,0.9978701
383.20000000000005,0.9978677
383.40000000000003,0.9978654
383.6,0.9978632
383.8,0.9978611
384.0,0.9978592
384.20000000000005,0.9978573
384.40000000000003,0.9978554
384.6,0.9978533
384.8,0.9978513
385.0,0.9978493
385.20000000000005,0.9978477
385.40000000000003,0.9978465
385.6,0.9978459
385.8,0.9978459
386.0,0.9978465
386.20000000000005,0.9978476
386.40000000000003,0.9978489
386.6,0.9978502
386.8,0.9978514
387.0,0.9978523
387.20000000000005,0.9978529
387.40000000000003,0.9978532
387.6,0.9978535
387.8,0.9978535
388.0,0.9978537
388.20000000000005,0.9978539
388.40000000000003,0.9978543
388.6,0.9978548
388.8,0.9978552
389.0,0.9978558
389.20000000000005,0.9978564
389.40000000000003,0.997857
389.6,0.9978576
389.8,0.9978585
390.0,0.9978596
390.20000000000005,0.9978609
390.40000000000003,0.9978624
390.6,0.9978641
390.8,0.9978659
391.0,0.9978676
391.20000000000005,0.9978693
391.40000000000003,0.9978706
391.6,0.9978719
391.8,0.9978729
392.0,0.9978739
392.20000000000005,0.9978749
392.40000000000003,0.9978759
392.6,0.9978771
392.8,0.9978784
393.0,0.9978796
393.20000000000005,0.9978808
393.40000000000003,0.9978815
393.6,0.9978817
393.8,0.9978813
394.0,0.9978802
394.20000000000005,0.9978784
394.40000000000003,0.9978759
394.6,0.9978732
394.8,0.9978703
395.0,0.9978676
395.20000000000005,0.9978655
395.40000000000003,0.9978641
395.6,0.9978637
395.8,0.9978641
396.0,0.9978653
396.20000000000005,0.997867
396.40000000000003,0.9978691
396.6,0.9978711
396.8,0.9978728
397.0,0.9978738
397.20000000000005,0.9978743
397.40000000000003,0.9978743
397.6,0.9978738
397.8,0.9978732
398.0,0.9978728
398.20000000000005,0.9978729
398.40000000000003,0.9978735
398.6,0.9978747
398.8,0.9978763
399.0,0.9978784
399.20000000000005,0.9978804
399.40000000000003,0.9978823
399.6,0.9978839
399.8,0.9978852
400.0,0.9978862
400.20000000000005,0.9978871
400.40000000000003,0.9978879
400.6,0.9978887
400.8,0.9978896
401.0,0.9978906
401.20000000000005,0.9978914
401.40000000000003,0.9978919
401.6,0.9978919
401.8,0.9978913
402.0,0.9978901
402.20000000000005,0.9978884
402.40000000000003,0.9978866
402.6,0.9978848
402.8,0.9978833
403.0,0.9978824
403.20000000000005,0.9978821
403.40000000000003,0.9978825
403.6,0.9978835
403.8,0.9978848
404.0,0.9978864
404.20000000000005,0.997888
404.40000000000003,0.9978895
404.6,0.9978911
404.8,0.9978926
405.0,0.9978943
405.20000000000005,0.997896
405.40000000000003,0.9978979
405.6,0.9978998
405.8,0.9979014
406.0,0.9979028
406.20000000000005,0.9979038
406.40000000000003,0.9979041
406.6,0.997904
406.8,0.9979035
407.0,0.9979029
407.20000000000005,0.9979024
407.40000000000003,0.9979022
407.6,0.9979024
407.8,0.9979032
408.0,0.9979043
408.20000000000005,0.9979057
408.40000000000003,0.997907
408.6,0.9979082
408.8,0.9979089
409.0,0.9979092
409.20000000000005,0.9979091
409.40000000000003,0.9979089
409.6,0.9979089
409.8,0.9979092
410.0,0.9979103
410.20000000000005,0.9979121
410.40000000000003,0.9979148
410.6,0.9979181
410.8,0.9979219
411.0,0.9979259
411.20000000000005,0.9979296
411.40000000000003,0.9979329
411.6,0.9979353
411.8,0.9979369
412.0,0.9979377
412.20000000000005,0.9979379
412.40000000000003,0.9979377
412.6,0.9979375
412.8,0.9979376
413.0,0.9979382
413.20000000000005,0.9979396
413.40000000000003,0.9979419
413.6,0.9979448
413.8,0.9979483
414.0,0.9979522
414.20000000000005,0.9979562
414.40000000000003,0.99796
414.6,0.9979634
414.8,0.9979665
415.0,0.9979693
415.20000000000005,0.9979717
415.40000000000003,0.997974
415.6,0.9979763
415.8,0.9979786
416.0,0.9979809
416.20000000000005,0.997983
416.40000000000003,0.9979849
416.6,0.9979864
416.8,0.9979873
417.0,0.9979877
417.20000000000005,0.9979876
417.40000000000003,0.9979872
417.6,0.9979866
417.8,0.9979863
418.0,0.9979861
418.20000000000005,0.9979863
418.40000000000003,0.9979867
418.6,0.9979871
418.8,0.9979873
419.0,0.9979872
419.20000000000005,0.9979864
419.40000000000003,0.9979851
419.6,0.9979832
419.8,0.9979809
420.0,0.9979785
420.20000000000005,0.9979762
420.40000000000003,0.997974
420.6,0.9979722
420.8,0.9979705
421.0,0.997969
421.20000000000005,0.9979676
421.40000000000003,0.9979662
421.6,0.9979649
421.8,0.9979637
422.0,0.9979628
422.20000000000005,0.9979626
422.40000000000003,0.9979631
422.6,0.9979643
422.8,0.9979662
423.0,0.9979686
423.20000000000005,0.9979711
423.40000000000003,0.9979733
423.6,0.9979748
423.8,0.9979755
424.0,0.9979752
424.20000000000005,0.9979742
424.40000000000003,0.9979727
424.6,0.9979711
424.8,0.9979696
425.0,0.9979685
425.20000000000005,0.997968
425.40000000000003,0.9979681
425.6,0.9979684
425.8,0.9979688
426.0,0.9979689
426.20000000000005,0.9979685
426.40000000000003,0.9979674
426.6,0.9979655
426.8,0.9979631
427.0,0.9979604
427.20000000000005,0.9979577
427.40000000000003,0.9979553
427.6,0.9979535
427.8,0.9979524
428.0,0.9979522
428.20000000000005,0.9979528
428.40000000000003,0.997954
428.6,0.9979557
428.8,0.9979575
429.0,0.9979592
429.20000000000005,0.9979606
429.40000000000003,0.9979613
429.6,0.9979615
429.8,0.997961
430.0,0.9979599
430.20000000000005,0.9979583
430.40000000000003,0.9979565
430.6,0.9979547
430.8,0.997953
431.0,0.9979515
431.20000000000005,0.9979503
431.40000000000003,0.9979492
431.6,0.9979483
431.8,0.9979476
432.0,0.9979469
432.20000000000005,0.9979462
432.40000000000003,0.9979457
432.6,0.9979452
432.8,0.9979451
433.0,0.9979452
433.20000000000005,0.9979457
433.40000000000003,0.9979462
433.6,0.9979469
433.8,0.9979473
434.0,0.9979474
434.20000000000005,0.9979471
434.40000000000003,0.9979463
434.6,0.997945
434.8,0.9979435
435.0,0.997942
435.20000000000005,0.9979405
435.40000000000003,0.9979393
435.6,0.9979383
435.8,0.9979377
436.0,0.9979371
436.20000000000005,0.9979367
436.40000000000003,0.9979362
436.6,0.9979356
436.8,0.997935
437.0,0.9979345
437.20000000000005,0.9979342
437.40000000000003,0.9979342
437.6,0.9979346
437.8,0.9979354
438.0,0.9979361
438.20000000000005,0.9979367
438.40000000000003,0.997937
438.6,0.9979365
438.8,0.9979355
439.0,0.9979339
439.20000000000005,0.997932
439.40000000000003,0.99793
439.6,0.9979286
439.8,0.9979279
440.0,0.9979281
440.20000000000005,0.9979292
440.40000000000003,0.997931
440.6,0.9979331
440.8,0.9979352
441.0,0.9979368
441.20000000000005,0.9979377
441.40000000000003,0.9979376
441.6,0.9979367
441.8,0.997935
442.0,0.9979329
442.20000000000005,0.9979305
442.40000000000003,0.9979283
442.6,0.9979263
442.8,0.9979246
443.0,0.9979231
443.20000000000005,0.9979218
443.40000000000003,0.9979204
443.6,0.9979188
443.8,0.9979168
444.0,0.9979144
444.20000000000005,0.9979117
444.40000000000003,0.9979086
444.6,0.9979053
444.8,0.9979019
445.0,0.9978986
445.20000000000005,0.9978955
445.40000000000003,0.9978929
445.6,0.9978908
445.8,0.9978895
446.0,0.9978889
446.20000000000005,0.997889
446.40000000000003,0.9978898
446.6,0.9978912
446.8,0.9978931
447.0,0.9978952
447.20000000000005,0.9978974
447.40000000000003,0.9978995
447.6,0.9979015
447.8,0.9979032
448.0,0.9979045
448.20000000000005,0.9979057
448.40000000000003,0.9979064
448.6,0.997907
448.8,0.9979073
449.0,0.9979074
449.20000000000005,0.9979073
449.40000000000003,0.9979072
449.6,0.997907
449.8,0.9979069
450.0,0.9979069
450.20000000000005,0.9979072
450.40000000000003,0.9979077
450.6,0.9979085
450.8,0.9979096
451.0,0.9979109
451.20000000000005,0.9979122
451.40000000000003,0.9979135
451.6,0.9979148
451.8,0.997916
452.0,0.9979171
452.20000000000005,0.9979182
452.40000000000003,0.9979192
452.6,0.9979202
452.8,0.997921
453.0,0.9979215
453.20000000000005,0.9979218
453.40000000000003,0.9979215
453.6,0.9979208
453.8,0.9979196
454.0,0.9979181
454.20000000000005,0.9979167
454.40000000000003,0.9979154
454.6,0.9979147
454.8,0.9979147
455.0,0.9979153
455.20000000000005,0.9979166
455.40000000000003,0.9979181
455.6,0.9979196
455.8,0.9979206
456.0,0.997921
456.20000000000005,0.9979205
456.40000000000003,0.9979191
456.6,0.9979171
456.8,0.9979146
457.0,0.9979122
457.20000000000005,0.99791
457.40000000000003,0.9979084
457.6,0.9979074
457.8,0.997907
458.0,0.997907
458.20000000000005,0.9979072
458.40000000000003,0.9979072
458.6,0.997907
458.8,0.9979066
459.0,0.9979057
459.20000000000005,0.9979045
459.40000000000003,0.997903
459.6,0.9979016
459.8,0.9979
460.0,0.9978985
460.20000000000005,0.9978969
460.40000000000003,0.9978953
460.6,0.9978937
460.8,0.9978921
461.0,0.9978905
461.20000000000005,0.9978889
461.40000000000003,0.9978874
461.6,0.997886
461.8,0.9978847
462.0,0.9978834
462.20000000000005,0.997882
462.40000000000003,0.9978805
462.6,0.9978786
462.8,0.9978765
463.0,0.9978741
463.20000000000005,0.9978716
463.40000000000003,0.9978692
463.6,0.997867
463.8,0.9978653
464.0,0.9978642
464.20000000000005,0.9978637
464.40000000000003,0.9978638
464.6,0.9978644
464.8,0.9978653
465.0,0.9978664
465.20000000000005,0.9978674
465.40000000000003,0.9978682
465.6,0.9978688
465.8,0.9978689
466.0,0.9978686
466.20000000000005,0.9978679
466.40000000000003,0.9978667
466.6,0.9978652
466.8,0.9978634
467.0,0.9978611
467.20000000000005,0.9978586
467.40000000000003,0.9978558
467.6,0.9978527
467.8,0.9978495
468.0,0.9978459
468.20000000000005,0.9978422
468.40000000000003,0.9978385
468.6,0.9978349
468.8,0.9978315
469.0,0.9978286
469.20000000000005,0.9978263
469.40000000000003,0.9978247
469.6,0.9978239
469.8,0.9978237
470.0,0.9978242
470.20000000000005,0.997825
470.40000000000003,0.9978257
470.6,0.9978263
470.8,0.9978265
471.0,0.997826
471.20000000000005,0.997825
471.40000000000003,0.9978235
471.6,0.9978218
471.8,0.9978203
472.0,0.9978192
472.20000000000005,0.9978189
472.40000000000003,0.9978192
472.6,0.9978204
472.8,0.997822
473.0,0.997824
473.20000000000005,0.9978259
473.40000000000003,0.9978276
473.6,0.9978289
473.8,0.9978297
474.0,0.9978302
474.20000000000005,0.9978303
474.40000000000003,0.9978304
474.6,0.9978304
474.8,0.9978305
475.0,0.9978308
475.20000000000005,0.9978311
475.40000000000003,0.9978314
475.6,0.9978316
475.8,0.9978317
476.0,0.9978317
476.20000000000005,0.9978316
476.40000000000003,0.9978316
476.6,0.9978316
476.8,0.9978318
477.0,0.9978322
477.20000000000005,0.9978325
477.40000000000003,0.9978326
477.6,0.9978325
477.8,0.9978319
478.0,0.9978309
478.20000000000005,0.9978296
478.40000000000003,0.9978281
478.6,0.9978266
478.8,0.9978253
479.0,0.9978244
479.20000000000005,0.997824
479.40000000000003,0.9978241
479.6,0.9978244
479.8,0.9978247
480.0,0.9978248
480.20000000000005,0.9978244
480.40000000000003,0.9978235
480.6,0.9978221
480.8,0.9978203
481.0,0.9978182
481.20000000000005,0.9978162
481.40000000000003,0.9978145
481.6,0.9978133
481.8,0.9978126
482.0,0.9978124
482.20000000000005,0.9978126
482.40000000000003,0.997813
482.6,0.9978136
482.8,0.9978142
483.0,0.9978147
483.20000000000005,0.9978153
483.40000000000003,0.9978158
483.6,0.9978165
483.8,0.9978174
484.0,0.9978185
484.20000000000005,0.9978199
484.40000000000003,0.9978215
484.6,0.997823
484.8,0.9978244
485.0,0.9978253
485.20000000000005,0.9978257
485.40000000000003,0.9978254
485.6,0.9978245
485.8,0.9978229
486.0,0.997821
486.20000000000005,0.9978189
486.40000000000003,0.9978169
486.6,0.9978154
486.8,0.9978147
487.0,0.997815
487.20000000000005,0.9978163
487.40000000000003,0.9978186
487.6,0.9978219
487.8,0.9978256
488.0,0.9978295
488.20000000000005,0.9978333
488.40000000000003,0.9978368
488.6,0.9978398
488.8,0.9978423
489.0,0.9978445
489.20000000000005,0.9978464
